name,cuisine_genre_id,tel,zipcode,pref_id,address1,address2,gmap_url,access,business_hours,regular_holiday,parking_flag,parking_text,credit_card,electronic_money,hp_url,gnavi_url,tabelog_url,demaecan_url,ubereats_url
きん太 総本店,5,050-3312-9709,613-0033,26,久世郡,久御山町林八幡講11-1,https://goo.gl/maps/PZiCWE3dHvXdBcXR6,"近鉄京都線 大久保駅 徒歩21分
ＪＲ奈良線 新田駅 徒歩25分","11:00～翌3:00
（L.O.2:30）",無,1,専用無料50台,JCB、AMEX、Diners,,https://kintasouhonten.gorp.jp/,https://r.gnavi.co.jp/6y19m11h0000/,https://tabelog.com/kyoto/A2607/A260701/26010457/,,
酒馳走こころ,19,050-3462-8009,611-0041  ,26,宇治市,槇島町三十五56-14,https://goo.gl/maps/BTrgPXYejXDSqd9Z6,近鉄京都線 向島駅 徒歩15分,"ディナー　17:00～翌1:00
（L.O.24:00）
食材の仕入れ状況により、閉店時間が早まる事があります。",不定休日あり,0,,VISA、Master、JCB、AMEX、Diners,,,https://r.gnavi.co.jp/c333700/,https://tabelog.com/kyoto/A2601/A260601/26007289/,,
薩摩焼肉 黒桜,14,0774-39-7582,611-0021,26,宇治市,宇治下居39-2 エスパシオビル2F,https://goo.gl/maps/HEb3jU3VdMKDTPEu5,"ＪＲ奈良線 宇治駅 徒歩8分
京阪宇治線 宇治駅 徒歩8分","月～金
ディナー　17:30～23:00
（L.O.22:00、ドリンクL.O.23:00）
月ごとの休業日につきましてはHPをご確認くださいませ。http://www.kurozakura.com/
ランチ　11:30～14:00
月ごとの休業日につきましてはHPをご確認くださいませ。http://www.kurozakura.com/

土・日・祝日
ディナー　17:00～23:00
（L.O.22:00、ドリンクL.O.23:00）
ランチ　12:00～14:30","不定休日あり
月ごとの休業日につきましてはHPをご確認くださいませ。",1,共有60台,VISA、Master、JCB、AMEX、Diners,,https://ujikurozakura.gorp.jp/,https://r.gnavi.co.jp/kby0800/,https://tabelog.com/kyoto/A2607/A260701/26021961/,,
音羽茶屋 宇治店,1,050-3462-4469,611-0041  ,26,宇治市,槙島町一ノ坪39,https://goo.gl/maps/nJyu1LJdrRFvH17QA,近鉄京都線 小倉駅 徒歩10分,"月～金
11:00～15:00
（L.O.14:30）
17:00～21:30
（L.O.21:00）

土・日・祝
ランチ・ディナー　11:00～21:30
（L.O.21:00）","火曜日
元日
その他、会社行事によりお休みを頂く場合がございます。",1,専用無料60台 （専用）,VISA、Master、JCB、AMEX,,http://www.otw.co.jp/,https://r.gnavi.co.jp/k030005/,https://tabelog.com/kyoto/A2607/A260701/26002084/,,
お好み焼はここやねん 宇治三室戸店,5,050-3464-8951,611-0013,26,宇治市,莵道田中30-11,https://goo.gl/maps/u4WWfs9ho6wFkeVh7,京阪宇治線 三室戸駅 徒歩7分,"月～金
ランチ　11:30～15:00
（L.O.14:30）
ディナー　17:00～23:00
（L.O.22:00）

土・日・祝
ランチ・ディナー　11:30～23:00
（L.O.22:00）",無,1,専用20台,VISA、MasterCard、JCB、アメリカン・エキスプレス、ダイナースクラブ、MUFG、NICOS,,https://www.cocoyanen.jp/,https://r.gnavi.co.jp/kbgx301/,,,
無添くら寿司 久御山店,1,075-633-4140,613-0024,26,久世郡,久御山町森大内301,https://goo.gl/maps/n92dVEq9uyxPyLtW8,京阪本線 淀駅 1番出口 車13分,11:00～23:00,年中無休,1,共有734台,,,http://www.kura-corpo.co.jp/,https://r.gnavi.co.jp/kap6961/,,,
餃子の王将 国道大久保店,8,0774-44-8598,611-0033,26,宇治市,大久保町田原76-1,https://goo.gl/maps/pm1rCUUUpXYkgZmMA,近鉄京都線 大久保駅 西口 徒歩20分,"月～土
11:00～20:00
（L.O.20:00）
（20：00～23:00はお持帰り限定で営業）

日
11:00～20:00
（L.O.20:00）
（20：00～22:00はお持帰り限定で営業）","年中無休
年末年始の営業は異なります",1,共有200台,不可,,https://www.ohsho.co.jp/,https://r.gnavi.co.jp/ka6p503/,https://tabelog.com/kyoto/A2607/A260701/26009279/,,
餃子の王将 槇島店,8,0774-20-0939,611-0041,26,宇治市,槇島町十六33-4,https://goo.gl/maps/UxQjbGLB5RWT1xL3A,近鉄京都線 向島駅 車5分,"月～土
10:30～23:30
（L.O.23:00）

日
10:30～22:30
（L.O.22:00）
※連休最終日は日と同じ営業時間になります。","年中無休
年末年始の営業は異なります",0,,JCB、AMEX、Diners,交通系電子マネー（Suicaなど）,https://www.ohsho.co.jp/,https://r.gnavi.co.jp/ka6p504/,https://tabelog.com/kyoto/A2607/A260701/26009297/,,
無添くら寿司 宇治大久保店,1,0774-48-3602,611-0033  ,26,宇治市,大久保町大竹55,https://goo.gl/maps/cWePrL6KWPTAHMtP7,ＪＲ奈良線 新田駅 徒歩9分,11:00～23:00,年中無休,0,,VISA、Master、JCB、AMEX、Diners,,http://www.kura-corpo.co.jp/,https://r.gnavi.co.jp/kap6968/,https://tabelog.com/kyoto/A2607/A260701/26013038/,,
松屋 京都久御山店,22,075-633-2722,613-0023,26,久世郡,久御山町野村村東87-1,https://goo.gl/maps/TTHkyned63DYQH6D6,近鉄京都線 大久保駅 徒歩14分,24時間営業,年中無休,1,,,Suica,https://www.matsuyafoods.co.jp/,https://r.gnavi.co.jp/ka5r662/,https://tabelog.com/kyoto/A2601/A260605/26020806/,,
串だいにんぐ 炭焼 浪漫家 藤森店,19,050-3476-1252,612-0025,26,京都市伏見区,深草キトロ町33-10,https://goo.gl/maps/pp7f2Ko475XsDKGBA,"京阪本線 藤森駅 徒歩5分
京阪本線 深草駅 徒歩8分","17:00～翌1:00
（L.O.24:00）",無,1,専用無料2台 （店近くにコインパーキングあります）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCNICOSUFJ,,http://www.romanya.jp/,https://r.gnavi.co.jp/a6g021640000/,,,
中華厨房 中じま,8,050-3477-4318,612-8056,26,京都市伏見区,中油掛町109,https://goo.gl/maps/HZE1Kf9Voow7FhVUA,"京阪宇治線 中書島駅 徒歩6分
京阪本線 中書島駅 徒歩6分","11:30～14:30
（L.O.14:30）
17:00～22:30
（L.O.22:30）",火曜日,0,,VISAMasterCar,PayPay,https://kyoto-fushimi-nakajima.gorp.jp/,https://r.gnavi.co.jp/dnr7cjc60000/,https://tabelog.com/kyoto/A2601/A260601/26031846/,,
オマール海老とワイン酒場 アルヴェーレ,10,050-3462-8331,612-8083,26,京都市伏見区,京町4-153-3 ファーストビル1F,https://goo.gl/maps/WcumQgAM3YJiUMc36,"近鉄京都線 桃山御陵前駅 徒歩2分
京阪本線 伏見桃山駅 徒歩1分","ランチ　11:00～15:00
（L.O.14:30）
2019年3月より、毎週水曜日「前菜＋デザートバイキング ランチ」始めました。
ご予約は1日前の21時まで受け付けております。
ディナー　17:30～23:00
（L.O.22:00）
毎週水曜日は＜ワインフェア―＞60分　980円でワイン飲み放題！！",不定休日あり,0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブDiscover Card,,https://alvere.gorp.jp/,https://r.gnavi.co.jp/kbet600/,,,
新鮮具味,2,050-3466-3107,612-8393,26,京都市伏見区,下鳥羽渡瀬町19-5,https://goo.gl/maps/RgVxyUg33maDL8Bg9,"京阪本線 丹波橋駅 徒歩21分
近鉄京都線 近鉄丹波橋駅 徒歩24分","月～日
ディナー　17:30～24:00
（L.O.23:30）",火曜日,0,,VISAMasterCardJCBアメリカン・エキスプレス,,https://kdba600.gorp.jp/,https://r.gnavi.co.jp/mkgmndt10000/,https://tabelog.com/kyoto/A2601/A260601/26002759/,,
焼肉 但馬亭,14,050-3476-5948,612-8083,26,京都市伏見区,京町4-154-3,https://goo.gl/maps/d6kbCgbDort6LVcQ8,"京阪本線 伏見桃山駅 徒歩1分
近鉄京都線 桃山御陵前駅 徒歩1分","ディナー　17:00～23:00
（L.O.22:30）
ランチ　11:30～14:00
（L.O.13:30）",木曜日,0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCUFJ,,https://tajimatei.gorp.jp/,https://r.gnavi.co.jp/k690900/,https://tabelog.com/kyoto/A2601/A260601/26002411/,,
tanocca 50,22,050-3476-9756,612-8059,26,京都市伏見区,南部町50,https://goo.gl/maps/R4Nu4GGE9foF3jgB9,"近鉄京都線 桃山御陵前駅 徒歩8分
京阪本線 伏見桃山駅 徒歩6分","火～日・祝前日・祝日
11:30～14:00
（L.O.13:30、ドリンクL.O.13:30）
18:00～23:00
（L.O.22:30、ドリンクL.O.22:30）","月曜日
第1日曜日",0,,,AlipayPayPay,https://kd9a601.gorp.jp/,https://r.gnavi.co.jp/d39vm4jb0000/,https://tabelog.com/kyoto/A2601/A260601/26031113/,,
水ノ雅 KYOTO FUSHIMI,11,050-3469-0672,612-8083,26,京都市伏見区,京町1-244,https://goo.gl/maps/ZGovqRx5GHr5i8vt5,"京阪本線 伏見桃山駅 徒歩5分
近鉄京都線 桃山御陵前駅 徒歩6分","ランチ　11:00～15:00
（L.O.13:30、ドリンクL.O.14:00）
ディナー　17:00～22:00
（L.O.19:30、ドリンクL.O.20:30）",水曜日,1,5台,VISAMasterCardJCB,,https://mizunomiyabi-kyoto-fushimi.gorp.jp/,https://r.gnavi.co.jp/r6a10pbw0000/,https://tabelog.com/kyoto/A2601/A260601/26032752/,,
伏見稲荷 炭焼鰻 土井活鰻,2,050-3313-3061,612-0011,26,京都市伏見区,深草鈴塚町2-2 豊和マンション1F,https://goo.gl/maps/ak5wBMNEUXcSxU289,"京阪本線 伏見稲荷駅 徒歩3分
ＪＲ奈良線 稲荷駅 徒歩7分","月～日・祝前日・祝日
ランチ　11:00～15:00
※土曜・日曜・祝日のお昼はネット予約は受け付けておりません。お電話にてご確認ください。

月～日
ディナー　17:00～21:00",不定休日あり,0,,VISAMasterCar,AlipayぐるなびPay,https://doikatsuman.gorp.jp/,https://r.gnavi.co.jp/evf151e70000/,,,
時代屋 深草店,15,050-3313-7871,612-0015,26,京都市伏見区,深草ススハキ町26,https://goo.gl/maps/Vkc3MXyD9n65p5cC8,"京阪本線 深草駅 徒歩4分
京阪本線 伏見稲荷駅 徒歩6分","15:00～23:00
（L.O.22:00、ドリンクL.O.22:30）",無,1,専用,,,https://jidaiya-fukakusa.gorp.jp/,https://r.gnavi.co.jp/a2wcm3sb0000/,https://tabelog.com/kyoto/A2601/A260601/26014853/,,
MANGIA！MANGIA！,19,050-3490-9533,612-8053,26,京都市伏見区,東大手町754 ユーロモダンビル2F,https://goo.gl/maps/A5pL3ob6ypFpcCg19,"近鉄京都線 桃山御陵前駅 徒歩4分
京阪本線 伏見桃山駅 徒歩2分",11:00～22:00,火曜日,0,（近隣にコインパーキングがあります。）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ,PayPay,https://kdm8000.gorp.jp/,https://r.gnavi.co.jp/ht8w9b8d0000/,https://tabelog.com/kyoto/A2601/A260601/26033498/,,
京町 肉どころ 十二屋,22,"050-3476-5936
075-612-7666",612-8083,26,京都市伏見区,京町3-182,https://goo.gl/maps/TwBKFrf7BFHoD3rN6,"京阪本線 伏見桃山駅 徒歩1分
近鉄京都線 桃山御陵前駅 徒歩2分","月～日
ランチ　11:00～14:30
（L.O.14:00）
ディナー　17:00～21:00
（L.O.20:30）","不定休日あり
年末31日、年始1日の2日間は休業します。",0,（近隣に数ヵ所コインパーキングあります。）,VISAJCBアメリカン・エキスプレスMUFGUCDC,,https://jyuniya.gorp.jp/,https://r.gnavi.co.jp/c436300/,https://tabelog.com/kyoto/A2601/A260601/26030336/,,
京わっぱ＆素材スイーツ きのわ,22,050-3463-6466,612-8083,26,京都市伏見区,両替町4-319,https://goo.gl/maps/cqJtNF2n594v8Enp7,"京阪本線 伏見桃山駅 徒歩3分
近鉄京都線 桃山御陵前駅 徒歩4分","月～日・祝日
ランチ　11:00～14:30
（L.O.14:30）
カフェ　14:30～17:00
（L.O.16:30）
月～木
ディナー　17:00～22:00
（L.O.21:30）
※月～木 ディナーはご予約時のみとなります。
金～日
ディナー　17:30～22:00
（L.O.21:30）
12月13日(金)～ディナー営業をスタートします！","不定休日あり
年末年始（2019年12月29日～2020年1月3日）
その他（2020年6月1日～2020年6月9日）
新型コロナウイルスの影響により、6/1～6/9の間休業させていただきます。",0,,,,https://kinowa-fushimi.gorp.jp/,,,,
居楽屋白木屋 丹波橋北口駅前店,19,075-602-2988,612-0074 ,26,京都市伏見区,桃山井伊掃部西町14-7 エコー丹波橋ビル1F,https://goo.gl/maps/8Tgwqds6wrQUrgnQ7,京阪本線 丹波橋駅 徒歩1分,"月～木・日・祝日
17:00～翌1:00

金・土・祝前日
17:00～翌3:00
※全日 17:00～24:00にて営業。※ラストオーダー23時（アルコール含む）",無,0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCNICOSUFJ,iD楽天Edy楽天ペイLINE PayWeChat PayAlipayPayPayOrigami PayauPay メルPay NAVER Pay J-Coin Pay,https://kaed376.gorp.jp/,https://r.gnavi.co.jp/kaed376/,,,
魚民 中書島北口駅前店,22,"
075-602-9288",612-8228 ,26,京都市伏見区,南新地57-4 クレアール南1F,https://goo.gl/maps/FDkdramZ2wUNLjqD9,京阪本線 中書島駅 北口 徒歩1分,"月～木
17:00～翌1:00

金
17:00～翌3:00

土・祝前日
16:00～翌3:00

日・祝日
16:00～翌1:00
※月～土は17:00～24:00、日・祝・祝前は16:00～24:00にて営業。※ラストオーダー23時（アルコール含む）",無,0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCNICOSUFJ,iD楽天Edy楽天ペイLINE PayWeChat PayAlipayPayPayOrigami PayauPay メルPay NAVER Pay J-Coin Pay,https://ka4a883.gorp.jp/,https://r.gnavi.co.jp/ka4a883/,,,
時代屋 大手筋店,19,050-3374-1371,612-8053,26,京都市伏見区,東大手町784-5,https://goo.gl/maps/Khser2NoZPAGLft8A,"京阪本線 伏見桃山駅 徒歩5分
近鉄京都線 桃山御陵前駅 徒歩7分","17:00～23:00
（L.O.22:00、ドリンクL.O.22:30）",不定休日あり,0,,,,https://jidaiya-otesuji.gorp.jp/,https://r.gnavi.co.jp/2bubf6w10000/,https://tabelog.com/kyoto/A2601/A260601/26016271/,,
居酒屋 ばんからや,19,050-3476-1167,612-8018,26,京都市伏見区,桃山町丹後33-168 カーサフェリッツ1F,https://goo.gl/maps/vx6T5EEuYc1DY8mP9,"京阪宇治線 桃山南口駅 徒歩1分
京阪宇治線 六地蔵駅 徒歩9分
ＪＲ奈良線 六地蔵駅 徒歩15分
地下鉄東西線 六地蔵駅 徒歩15分","月・水～金
ランチ　11:00～14:30
（L.O.14:00）

月・水～日
ディナー　18:00～翌1:00
（L.O.24:30）",火曜日,1,専用4台,,"
PayPay",https://izakayabankaraya.gorp.jp/,https://r.gnavi.co.jp/kbn0800/,,,
串虎 新堀川店,19,050-3373-5904,612-8395,26,京都市伏見区,下鳥羽東芹川46,https://goo.gl/maps/fPWKmp5dmAm876e36,"近鉄京都線 伏見駅 徒歩17分
京阪本線 丹波橋駅 徒歩22分","ランチ　11:30～14:30
（L.O.14:00）
ディナー　17:00～翌1:00
（L.O.24:00、ドリンクL.O.24:30）","不定休日あり
その他（2020年4月9日～2020年5月31日）
新型コロナウィルス感染症対策のため5/31まで休業とさせていただきます。
お客様と従業員の安全を守るため、新型コロナウイルス感染拡大防止対応を行っております。今後につきましても状況に応じて期間の延長などございますが、ご了承くださいませ。",1,共有50台 （大型駐車場完備）,VISAMasterCard,PayPay,https://dinamix94.gorp.jp/,https://r.gnavi.co.jp/5bvy83940000/,https://tabelog.com/kyoto/A2601/A260601/26004804/,,
京の台所 月の蔵人,3,050-3491-1903,612-8047,26,京都市伏見区,上油掛町185-1,https://goo.gl/maps/714ERNJDTLTMketf6,"京阪本線 伏見桃山駅 徒歩5分
近鉄京都線 桃山御陵前駅 徒歩5分","月～金
ランチ　11:00～15:00
（L.O.14:30）
ディナー　17:00～22:00
（L.O.21:30、ドリンクL.O.21:30）
土・日・祝
ランチ　11:00～16:00
ディナー　16:00～22:00
（L.O.21:30、ドリンクL.O.21:30）",元日・大晦日（年末年始は通常営業時間と異なりますので予めご連絡にてご確認下さい。）,1,専用無料10台 （月桂冠本社駐車場は当店の駐車場ではございません。（18時以降のみ可））,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCNICOSUFJセゾンアプラス,,https://c692700.gorp.jp/,https://r.gnavi.co.jp/c692700/,https://tabelog.com/kyoto/A2601/A260601/26002346/,,
サラダの店 サンチョ 伏見店,10,050-3477-8406,612-8041,26,京都市伏見区,魚屋町573,https://goo.gl/maps/g7v7EZGsTrMRwdtG7,"京阪電鉄本線 伏見桃山駅 西口 徒歩3分
近鉄京都線 桃山御陵前駅 徒歩3分","11:30～22:00
（L.O.21:00）","水曜日
毎月1回は連休有り、トピックスにてお知らせします",1,"提携コインパーキング有料 （駐車利用証明書をご持参の上、飲食合計3,000円以上で1時間分の駐車コインとお引替え）",,,https://k096701.gorp.jp/,https://r.gnavi.co.jp/k096701/,https://tabelog.com/kyoto/A2601/A260601/26001212/,,
近善,3,075-641-0858,612-0889,26,京都市伏見区,深草直違橋9-191,https://goo.gl/maps/pQHQWvtav2bjoeG36,"京阪本線 深草駅 東口 徒歩3分
ＪＲ 稲荷駅 徒歩5分
地下鉄烏丸線 くいな橋駅 徒歩10分","月～土
17:00～22:30
（L.O.22:00）","日曜日
祝日
年末年始（2019年12月31日～2020年1月9日）",1,専用6台 （専用）,,,https://chikazen.gorp.jp/,https://r.gnavi.co.jp/k540800/,https://tabelog.com/kyoto/A2601/A260601/26002786/,,
京都大漁丼家,2,京都大漁丼家,612-8058 ,26,京都市伏見区,風呂屋町262-3,https://goo.gl/maps/sZuZR4P8Ek9gnxbx6,"京阪本線 伏見桃山駅 徒歩5分
近鉄京都線 桃山御陵前駅 徒歩6分","ランチ　11:30～15:00
（L.O.14:30）
夜の部　17:30～20:00
（L.O.19:30）
ネタの仕入れにより早めに閉める場合があります。",火曜日,0,"
近隣にコインパーキングあり",SuicaPASMOICOCAPiTaPaSUGOCAはやかけんiDQUICPayQUICPay＋LINE PayWeChat PayAlipayAirペイApple PayぐるなびPayPayPay,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブDiscover Card,https://kd77501.gorp.jp/,https://r.gnavi.co.jp/j3ht6k310000/,https://tabelog.com/kyoto/A2601/A260601/26030093/,,
個室 藁焼き小屋 た藁や～たわらや～ 伏見桃山店,19,050-3468-8669,612-8082,26,京都市伏見区,両替町4-292-1 西野ビル2F,https://goo.gl/maps/GDWdH29V1NSokKEk7,"京阪本線 伏見桃山駅 徒歩1分
近鉄京都線 桃山御陵前駅 徒歩3分","17:00～24:00
（L.O.23:00、ドリンクL.O.23:30）","不定休日あり
その他（2020年5月7日～2020年5月18日）
年末年始",0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ銀聯,,https://kcaa595.gorp.jp/,https://r.gnavi.co.jp/fyyhuctb0000/,,,
Foods bar 栞屋,3,050-3494-6784,612-8054 ,26, 京都市伏見区,御堂前町621番地,https://goo.gl/maps/Psg8YovqBKdbZiwT7,"京阪電鉄本線 伏見桃山駅 徒歩4分
近鉄京都線 桃山御陵前駅 徒歩5分","ランチ・カフェ　11:30～17:00
（L.O.16:30）
ディナー　16:00～22:00
（L.O.21:30）","火曜日
年末年始（2020年12月31日・2021年1月1日）",0,（近隣にコインパーキングがございますので、そちらをご利用ください。）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCNICOSUFJ,PayPay,https://kcaa595.gorp.jp//,,,,
焼肉酒屋 いっ心,14,050-3468-8266,612-8007 ,26,京都市伏見区,桃山町因幡10-10 リバティビルB1,https://goo.gl/maps/6RA3LCFq6w45QzyB9,"京阪宇治線 六地蔵駅 徒歩1分
地下鉄東西線 六地蔵駅 徒歩5分","17:00～23:00
（L.O.22:00）",火曜日,1,専用無料3台 （専用駐車場の他にお店の隣と1～2分の場所にコインパーキングがあります）,VISAMasterCardJCBアメリカン・エキスプレス,PayPay,https://isshin-red.gorp.jp/,https://r.gnavi.co.jp/6usu73pm0000/,https://tabelog.com/kyoto/A2601/A260601/26018627/,,
